url,titulo,compañia,descripcion,categoria,sub-categoria,educacion
https://www.occ.com.mx//empleo/oferta/17651750-auxiliar-contable/?ai=false&ais=&origin=unknown&page=32&rank=10&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2310&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"Empresa Importante en Ciudad Chihuahua Solicita: Auxiliar Contable REQUISITOS:Contador público o carrera afinPreferentemente mujer entre 25 y 40 años Contar con experiencia mínima de 2 años en: Contpaq, contabilidad, Excel, SUA,IDSE, SIPARE, timbrador de nómina y CFDI, Conciliaciones bancarias Revisión y análisis de cuentas contablesCon un horario de Lunes a Viernes de 8 am a 4 pm y los Sábados 8 am a 1 pmSe ofrece un sueldo de $2,500 NETOS semanales más $500 de bono de gasolina semanal a partir de los 3 meses de antigüedad, Se le brinda prestaciones de ley El empleo se ubica en carretera Aldama km 7, Chihuahua, Chih.Interesados favor de enviar su cv al correo arriba mencionadoGracias?",Contabilidad - Finanzas,Auxiliar contable,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17651704-auxiliar-administrativo-de-construccion-cubre-incapacidad-/?ai=false&ais=&origin=unknown&page=32&rank=11&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2311&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"¿ Te gustaria formar parte de la familia VIVANZA ?En VIVANZA estamos solicitando:?AUXILIAR ADMINISTRATIVO DE CONSTRUCCIÓN (CUBRE INCAPACIDAD POR MATERNIDAD)REQUISITOS:Escolaridad: Licenciatura en Arquitectura/ Ingeniería civil.Experiencia en funciones administrativas del departamento de construcción.Experiencia en trato con proveedores y contratistas.Experiencia en procesos de cotizaciones.Experiencia en estimaciones.Dominio de AutoCad.Dominio de Microsoft Office. ExcelSin problema de transporte.ACTIVIDADES:Elaboración de Contratos.Recepción, revisión y entrega de estimaciones para su carga en sistema.Control de archivo físico de estimaciones.Revisión de documentación de finiquito de contrato para su liberación.Solicitud de cotización de materiales a proveedores.Compra de materiales (Block, Concreto, Acero, etc.)Control de suministro de materiales proporcionados a contratistas.Apertura de obra en sistema para suministro de materiales (Block, Concreto, Acero, etc.)Recepción de presupuestos de contratistas (Órdenes de cambio)COMPETENCIAS:Facilidad de palabra y trato.Organizada.Proactiva.Autodirigida.OFRECEMOS:Sueldo quincenal.Prestaciones de ley IMSS.Excelente ambiente de trabajo.Horario de trabajo de ocho de la mañana a cuatro de la tarde.Lugar de trabajo oficinas en periférico de la juventud. CONTRATO TEMPORAL PARA CUBRIR INCAPACIDAD POR MATERNIDAD DE 5 MESES CON PROBABILIDAD A QUEDARSE?.",Construcción - Inmobiliaria - Arquitectura,Administración de obra,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17651676-coordinador-centro-de-distribucion-coordinador-comercial/?ai=false&ais=&origin=unknown&page=32&rank=12&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2312-premium&sessionid=&showseo=true&type=3&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"COORINADOR CENTRO DE DISTRUBUCIÓN / COMERCIAL Objetivo del puesto:Supervisar y gestionar Centro de Distribución cumpliendo con los procesos administrativos de la empresa en el área de ventas, almacenamiento, logística, gastos, cobranza y recursos humanos.Requisitos:· Licenciatura en administración de empresas, logística, carrera comercial o afín.· Experiencia previa en coordinación de centros de distribución o en operaciones logísticas.· Habilidades Comerciales.· Conocimiento de los sistemas de gestión de inventario y de software de seguimiento de pedidos.· Habilidad para liderar y motivar equipos de trabajo.· Excelentes habilidades de comunicación y capacidad para trabajar en equipo.Principales responsabilidades:· Dar seguimiento a la reciente apertura del nuevo Centro de Distribución en Ciudad Juárez.· Control de presupuestos.· Administración de cartera de clientes y cobranza.· Gestión de unidades de reparto.· Supervisar el flujo de trabajo diario en el centro de distribución y asegurar que se cumplan los objetivos de eficiencia y calidad.· Coordinar y programar actividades de personal en el centro de distribución para asegurar que se cumplan las metas comerciales.· Mantener los registros precisos de inventario y realizar reportes regulares sobre el estado del inventario y los niveles de cumplimiento de pedidos.· Asegurar que se cumplan los estándares de seguridad y cumplimiento normativo en el centro de distribución.· Identificar y proponer mejoras en los procesos del centro de distribución para aumentar la eficiencia y la calidad de la operación.Ofrecemos:Sueldo competitivo + Comisiones No topadasContratación directa por la empresaCrecimiento y desarrollo profesionalVacaciones de leyAguinaldo 21 díasPrima vacacional 50%Vales de despensa Seguro de Gastos Médicos MayoresSeguro de vidaSeguro de gastos funerariosFondo de Ahorro 5%Caja de AhorroBonos semestrales ",Logística - Transporte - Distribución - Almacén,Distribución,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17651326-ingeniera-biomedico/?ai=false&ais=&origin=unknown&page=32&rank=13&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2313&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"CLINICA DE LA MUJER DE CHIHUAHUAPUESTO: JEFE BIOMEDICO Y GENERALREQUISITOS:TITULADO: ING BIOMEDICA EDAD: 25 A 35 AÑOSEXPERIENCIA: PREFERENTEHORARIO: 9:00AM A 5:00PM LUNES A VIERNES, SABADO DE 8:00AM A 2:00PMCOMPROMETIDO, HONESTO, RESPONSABLE, PROACTIVOMANEJO DE PERSONAL (5 PERSONAS DE MTTO GENERAL A CARGO)TRABAJO EN EQUIPOCONOCIMIENTO GENERAL DE MANTENIMIENTO EN EDIFICIO (CALEFACCION, AIRE, ETC)FUNCIONES:MANTENIMIENTO PREVENTIVO Y CORRECTIVO EQUIPOS MEDICOSCOORDINACION CON PERSONAL DE MANTENIMIENTO PARA PREVENTIVO Y CORRECTIVO EN EQUIPOS DEL EDIFICIONORMATIVIDAD AL DIACAPACITACION A PERSONAL DE ENFERMERIASUPERVISION DE BITACORAS DE MANTENIMIENTO GENERALLLENADO DE BITACORAS DE EQUIPO BIOMEDICOPRESTACIONES:LAS DE LEY (IMSS, INFONAVIT, VACACIONES AL AÑO, ETC)VALE DE GASOLINAFONDO DE AHORROSEGUNDO PERIODO VACACIONALUNIFORMES",Sector salud,Medicina general,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17651290-vendedor-de-ruta/?ai=false&ais=&origin=unknown&page=32&rank=14&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2314&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"Acerca de la empresaMAAC Consultores es una empresa líder en el sector de atracción de talento, consultoría y soluciones empresariales en México. Con más de 10 años de experiencia en el mercado, nos hemos destacado por brindar servicios de alta calidad y satisfacer las necesidades de nuestros clientes y postulantes. En MAAC Consultores te brindamos la oportunidad de formar parte de las empresas mas importantes del país, de equipos dinámicos, en constante crecimiento. Ubicación: La vacante está ubicada en Juárez, Chihuahua.Requisitos del puestoEducación: Bachillerato completo.Experiencia: Experiencia previa en ventas de campo.Habilidades: Excelente habilidades de comunicación y negociación.Conocimientos específicos: Conocimientos medios en ventas, atención al cliente y ventas en campo.Responsabilidades del puestoRealizar visitas a clientes potenciales y existentes para promover los productos y servicios de la empresa.Generar y mantener una cartera de clientes, realizando seguimiento constante para asegurar la satisfacción y fidelidad de los mismos.Identificar oportunidades de negocio y desarrollar estrategias para incrementar las ventas.Prestaciones y beneficios adicionalesSueldo mensual competitivo de $13,000.Comisiones sin tope.Bonos semestralesPrestaciones superiores a las de ley (fondo de ahorro, vales de despensa, seguro de vida)Herramientas de trabajo proporcionadas por la empresa.Oportunidades de crecimiento y desarrollo profesional.Ambiente de trabajo colaborativo y motivador.",Ventas,Ventas de campo,Bachillerato
https://www.occ.com.mx//empleo/oferta/17651184-enfermera-general/?ai=false&ais=&origin=unknown&page=32&rank=15&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2315&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"ENFERMERA GENERALREQUISITOS:*SEXO FEMENINO (PREFERENTE)*TITULO Y CÉDULA (O PERMISO PROVISIONAL)*HORARIO: CUBRIR VACACIONES E INCIDENCIAS*EXPERIENCIA (PREFERENTE, NO OBLIGATORIA)VALORES DEL PUESTO:*VOCACION EN SU PROFESION,*PERSONA INTEGRA CON VALORES DE HONESTIDAD, EMPATIA, COMPAÑERISMO, COMPROMETIDO,*BUEN TRATO AL PACIENTE, MEDICOS Y COMPAÑEROS.ACTIVIDADES DEL PUESTO:QUIROFANO: CIRCULAR, INSTRUMENTAR, CEYE, ETC...PISO: CUIDADO Y ATENCION A PACIENTES MEDICINA INTERNA, POST OPERADOS, EXPEDIENTES.CUNEROS: CUIDADO Y ATENCION DEL RECIEN NACIDO Y BEBES EN UCIN.OFRECEMOS:*PRESTACIONES DE LEY (IMSS, INFONAVIT, PERIODO VACACIONAL),*VALE DE GASOLINA ($300 QUINCENAL),*FONDO DE AHORRO (A LOS 7 MESES),*UNIFORMES*SEGURO DE VIDA*CRECIMIENTO LABORALBENEFICIO ADICIONAL:*BONO MENSUAL DE PRODUCTIVIDAD POR $500.00 PESOS EN BASE A META.INTERESADAS PRESENTARSE CON CURRICULUM CON FOTO EN AVE. RIO DE JANEIRO 915 COL. PANAMERICANA, PONERSE EN CONTACTO AL NUMERO QUE APARECE DESPUES DE POSTULARSE.",Sector salud,Enfermería,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17665707-gerente-de-ventas-divisional/?ai=false&ais=&origin=unknown&page=32&rank=16&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2316&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"GERENTE DE VENTAS DIVISIONALBUSQUEDA DE NUEVOS CLIENTES E IDENTIFICACION DE SUS NECESIDADESDESARROLLO DE CLIENTES EXISTENTES Y PROPORCIONAR AL CLIENTE UN SERVICIO QUE SUPERE SUS EXPECTATIVASPROSPECCION DE CLIENTES POTENCIALESIDENTIFICACION DE CLIENTES POTENCIALESELABORACION DE PROPUESTA DE SERVICIOS (COTIZACIONES)CIERRE DE CUENTAS NUEVASMANTENIMIENTO DE CARTERA ASIGNADASOLUCION DE CONFLICTOS Y NECESIDADES DEL CLIENTESEGUIMIENTO Y ASESORIA EN SUS EMBARQUESSEGUIMIENTO AL PROCESO DE RECLAMOS POR PARTE DE SUS CLIENTESASEGURAR REQUERIMIENTOS ESPECIALES DE SUS CLIENTESAPOYO EN SERVICIO A CLIENTES EN COORDINACION DE SERVICIOS CON INCIDENCIAS O CONFLICTOSSERVICIO DE POST VENTASEGUIMIENTO A SERVICIOS CONTRATADOS POR LOS CLIENTESPERFIL Y EXPERIENCIA28 AÑOS EN ADELANTEFACILIDAD DE PALABRAAUTOMOVIL PROPIO O CONOCIMIENTO EN VENTASSERVICIO A CLIENTE, LOGISTICA Y TRANSPORTESE OFRECE: SUELDO BASE Y COMISIONES, PRESTACIONES SUPERIORES A LA LEY, CAPACITACION Y DESARROLLO",Ventas,Ventas corporativas,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17651145-regional-coordinator-ehs/?ai=false&ais=&origin=unknown&page=32&rank=17&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2317&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"COMPANY BACKGROUNDFounded in 1957, Superior Industries has grown to become one of the largest light vehicle aluminumwheel suppliers in the world. A full-service provider, Superior offers a comprehensive portfolio ofproducts with the largest manufacturing capacity of wheels in North America. Headquartered inSouthfield, MI, Superior operates eight manufacturing facilities and employs approximately 8,000people in North America and Europe. For over 60 years, the company has delivered innovative andquality products. Superior has the expertise and technology to deliver the latest trends and finishvarieties. As a leading producer, Superior continues to pioneer innovative light weighting and finishingtechnologies to meet their customer's needs. Traded on the New York Stock Exchange (NTSE: SUP),Superior Industries had 2022 annual revenues of approximately $1.64 billion.PURPOSE OF THE POSITIONTo ensure that the operation of all company workplaces is carried out within the safety, hygiene, and environmental labor specifications established in current Mexican legislation, international standards, customer requirements, and those set by the corporation, with the aim of preventing occupational risks and safeguarding the physical integrity of the employees.EDUCATIONBachelor's degree in engineering, environmental sciences, industrial safety, or a related field. EHS certification is preferred.EXPERIENCEYears: 5 years of experience in EHS roles.2 years of experience in a multisite role (desirable).KNOWLEDGEStrategic leadership: develop and execute a comprehensive EHs strategy that ensures employee safety, environmental protection, and regulatory compliance at all manufacturing plants.Regulatory compliance: ensure all operations comply with Mexican local, state, and federal regulations related to EHS.ISO 14001:2015, ISO 45001: 2018Safety and Environmental Management Systems.Fire systems, emergency plans, and equipment.Type I-C Radiation Equipment compliant with CNSNS.Incident Management: Lead the investigation and analysis of incidents, identify areas for improvement, and implement preventive measures to prevent recurrences.EHS Culture: Foster a culture of safety and sustainability throughout the organization, promoting awareness and active employee participation.ENGLISHAdvanced Level (desirable)SKILLSTeamwork.COMPETENCIESInteracting with People at Different LevelsJob KnowledgeLeadershipIntegrityResults DrivenCritical ThinkingEffective Communicator",Manufactura - Producción - Operación,Operaciones,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17651107-responsable-cobranza-y-facturacion/?ai=false&ais=&origin=unknown&page=32&rank=18&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2318&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"Acerca de la empresaRadiorama es una reconocida empresa de medios de comunicación en México. Es el Grupo de Radio con más estaciones y la mayor cobertura a nivel nacional. Con más de 20 años de experiencia en la industria, nos enorgullece ser líderes en el mercado y brindar a nuestro equipo un ambiente de trabajo dinámico y colaborativo.Requisitos del puestoEducación mínima: BachilleratoreferenciasActitud de servicioDisponibilidad de Horario de lunes a sábadoConocimiento de técnicas de cobranzaFacilidad de palabra para venta y cobranza en campo y telefónica.Experiencia minima 2 años en Cobranza o auxiliar administrativo Conocimientos en cobranza y facturaciónManejo intermedio de Excel, Word y PDF.Horario de 9:00 - 2:00pm y 4:00-7:00pm Responsabilidades del puestoRealizar tareas de cobranza y facturación de manera eficiente y precisa.Mantener registros actualizados de los pagos recibidos y las facturas emitidas.Resolver disputas o problemas relacionados con los pagos y facturas.Generar reportes periódicos sobre el estado de la cobranza y facturación.Colaborar con otros departamentos para asegurar la correcta facturación de los servicios prestados.Recuperación de cartera vencidaCobranza (Telefónica y Domiciliaria)Actualizar los expedientes de clientesAdministrar los límites de crédito de los clientesServicio al Cliente (Seguimiento personalizado)Recepción, revisión y captura de facturasGestión de diversos trámites administrativosManejo de efectivosCaptura de información contableGestión de cartera de clientesPrestaciones y beneficios adicionalesSalario competitivo de $6300 a $6500 mensuales.Atractivo esquema de comisionesOportunidades de crecimiento y desarrollo profesional.Ambiente de trabajo agradable y colaborativo.Capacitación continua para mejorar tus habilidades.Prestaciones de ley.Bonos por desempeño.Si eres una persona organizada, con habilidades en administración y te apasiona el área de cobranza y facturación, ¡esta oportunidad es para ti! Únete a nuestro equipo en Chihuahua Radiorama y contribuye al éxito de nuestra empresa mientras disfrutas de los beneficios y oportunidades que ofrecemos.",Administrativo,Administración,Bachillerato
https://www.occ.com.mx//empleo/oferta/17651113-lider-bim/?ai=false&ais=&origin=unknown&page=32&rank=19&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2319&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,,"REQUISITOSEstudios Requeridos:Lic en Arquitectura/ Ing. Civil (Titulado)InglésIndispensable disponibilidad para viajar/cambio de residenciaPreferentemente con residencia en Chihuahua, Chihuahua Conocimientos Especializados:Procesos constructivos.Interpretación de planosAmplia experiencia en modelado de proyectos en procesos BIM.Desarrollo de proyectos industriales (preferentemente en procesos BIM)Conocimiento en diseño estructural Habilidades:Trabajo bajo PresiónSentido de UrgenciaTrabajar con procesos establecidosDisponibilidad de horarioProactivoCon iniciativaLiderazgoPlaneaciónOrganizaciónImplementación y operación de los proyectos de arquitectura para las instalaciones de la empresa.Capacidades:Experiencia previa requerida: 2 años en obra y2 años en desarrollo de proyectos en procesos BIM.Experiencia en diseño estructural Conocimientos que se deben desarrollar en el puesto: elaboración de proyectos ejecutivos, desarrollo de comunicación y presentación con los clientes.Si cubres con el perfil y deseas aplicar para la vacante favor de enviar tu cv actualizado a la dirección de correo electrónico que se muestra,indicando: LÍDER BIM",Construcción - Inmobiliaria - Arquitectura,Construcción,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17651080-trabaja-4-dias-monitorista-para-empresa-de-seguridad/?ai=false&ais=&origin=unknown&page=32&rank=20&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D32%2320&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=e6b9fa15-62e0-4900-beb8-ec95f4e15d1c&widgetCompany=false&geolocation=false,,, Requisitos:·       MAYOR DE EDAD·       HABILIDADES COMPUTACIONALES BÁSICAS·       SECUNDARIA TERMINADA·       EXPERIENCIA EN TURNO NOCTURNO (DESEABLE)·       SEXO INDISTINTO Beneficios: ·       PRESTACIONES DE LEY·       SEGURO DE VIDA·       SEGURO VS ACCIDENTES·       VALES DE DESPENSA·       PAGO SEMANAL·       CAPACITACIÓN PAGADA·       TRABAJA 4 DÍAS·       PROGRAMA DE REFERIDOS·       BONO DE PUNTUALIDAD·       BONO DE RESULTADOS ,Atención a clientes - Call Center,Call center,Secundaria
https://www.occ.com.mx//empleo/oferta/17651010-asesor-de-seguros/?ai=false&ais=&origin=unknown&page=33&rank=1&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%231&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,"CONVIERTETE EN UN AGENTE DE SEGUROS SEGUROS MONTERREY NEW YORK LIFEFORMA PARTE DE ESTA PROFESIONImpulsa tu autonomía y experienciaTu decides como asesorarFijas tus propias metasAtractivo esquema de ingresos y comisionesParticipación en convenciones y congresos a nivel nacional e internacionalViajes, bonos y reconocimientosLibertad de agendaCONTAMOS CON UN PLAN DE CARRERA,CAPACITACION Y ACOMPAÑAMIENTO CON TU DESAROLLADOR, DURANTE TODO EL PROCESO.Requisitos:Experiencia en ventasBachillerato terminadoContar con equipo de computoDisponibilidad de tiempoExcelente presentaciónFacilidad de palabra",Ventas,Ventas en general,Bachillerato
https://www.occ.com.mx//empleo/oferta/17650855-coordinados-de-proyectos/?ai=false&ais=&origin=unknown&page=33&rank=2&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%232&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,"SOMOS EL CORPORATIVO RESTAURANTERO MAS GRANDE DEL NORTE DEL PAISSOLICITAMOS:COORDINADOR DE PROYECTOSESCOLARIDAD:LIcenciatura en Arquitrectura titulado de preferencia. ?REQUISITOS: Experiencia comprobada en la coordinación de proyectos de construcción.Comprensión profunda de los procedimientos de construcción y los principios de gestión de materiales y proyectos.Familiaridad con los estándares de calidad y seguridad y salud.Buen conocimiento de MS Office , AUTOCAD, SketchUp.Excelentes habilidades de comunicación y negociación.Excelentes habilidades organizativas y de gestión del tiempo.Ingeniería en ciencias de la construcción o un campo relevanteOFRECEMOS:Sueldo competitivoPrestaciones LeyCrecimiento laboral",Construcción - Inmobiliaria - Arquitectura,Arquitecto,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17650725-coordinador-de-equipo-smt/?ai=false&ais=&origin=unknown&page=33&rank=3&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%233&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,"Nombre de Puesto:Coordinador de Equipo de SMTPrincipales Roles y Responsabilidades:· Coordinar las actividades para la transferencia o implementación de nuevos equipos / líneas ante corporativo.· Participación y elaboración de presupuesto del departamento de ingeniería de equipo· Coordinar el establecimiento, documentos y mejoramiento de los mantenimientos preventivos, correctivos y predictivos· Monitorear el mantenimiento de documentación en el departamento de ingeniería de equipo· Participación de soluciones de problemas de manufacturabilidad y calidad en los productos ensamblados.· Basados en datos estadísticos, coordinar acciones correctivas y preventivas para reducir el tiempo muerto.· Administrar a su equipo de ingenieros.Requerimientos para el Puesto:· Escolaridad: Ingeniería.· Experiencia: 5 años de experiencia en mantenimiento de equipo de SMT.· Idioma:Ingles Avanzado.· Software: Excel, MS Office,Conocimientos:· Documentación, mantenimiento y mejora de procesos.· Solución de problemas de manufactura y calidad.Habilidades:· Comunicacion efetiva· Analisis y solucion de problemas· Toma de deciones· Liderazgo",Manufactura - Producción - Operación,Mantenimiento electrónico,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17650395-recepcion-atencion-a-cliente/?ai=false&ais=&origin=unknown&page=33&rank=4&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%234&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,"ICCS es una Empresa con una gran experiencia, comprometida con la atención y la calidad, ofrecemos los servicios Aeroportuarios que se requieren para la operación de la Aviación Ejecutiva y Carguera en México y Latinoamérica. Estamos en la búsqueda de talento para nuestra vacante “Recepcionista” ¿Qué necesitas? Escolaridad: Carrera técnica y/oLicenciaturaeconómica-administrativas, Turismo o afinesIdioma: Inglés avanzadoExperiencia: Mínimo de 6 meses en RecepciónConocimientos:·Atención y servicio al cliente·Facturación·Microsoft Office (Excel, Word, Power Point)Zona de Trabajo: AEROPUERTO INTERNACIONAL DE CHIHUAHUA ¿Qué competencias buscamos para esta posición?·Orientación al cliente·Orientación a resultados·Capacidad Analítica·Solución de problemas·Comunicación ¿Qué actividades realizarás en esta posición?·Recabar información del área de operaciones·Coordinar servicios para las operaciones (catering, habitaciones de hotel, transportación, entre otros)·Elaboración y cobro de facturas·Programación de vuelos·Coordinación de gastos·Reportes varios en Excel·Atención a clientes ¿Qué ofrecemos?Sueldo basePrestaciones de leyEstabilidad LaboralBuen ambiente de trabajorecursoshumanosiccs1 & gmailpuntocom",Administrativo,Administración,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17650244-supervisor-de-calidad/?ai=false&ais=&origin=unknown&page=33&rank=5&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%235&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,"EMPRESA IMPORTANTE EN SU GIRO SOLICITA: SUPERVISOR DE CALIDAD Requisitos: Sexo : Indistinto Escolaridad: Ingeniero Titulado , Ing. Mecanico, Industrial, Electromecanico o AfinExperiencia en Industria ManufactureraManejo de instrumentos de medición, herramientas lean, 5S¨'Experiencia en manejo de personal ( minima 5 años)Experiencia en Lectura de planosExperiencia en tolerancias geometricasDisponibilidad de horarioIngles intermedioAlto sentido de compromiso Dominio del OfficeTe ofrecemos-Sueldo competitivo-Prestaciones de ley-Empresa en crecimiento-Estabilidad laboral-Oportunidades de desarrolloInteresados favor de postularse por este medio. ¡Únete a esta gran familia!Inútil postularse si no se cumple con el total de los requisitos",Manufactura - Producción - Operación,Manufactura,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17650202-encargado-de-almacen/?ai=false&ais=&origin=unknown&page=33&rank=6&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%236&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,"¡Únete a nuestro equipo en Cuauhtémoc, Chihuahua y sé parte de nuestro éxito!En Avance y Tecnología en Plásticos, estamos emocionados por nuestro próximo paso hacia el crecimiento y la expansión. Estamos encantados de anunciar la apertura de nuestra nueva sucursal en la ciudad de Cuauhtémoc, Chihuahua Como parte de este emocionante proyecto, estamos buscando gente como tú que quieran unirse a nuestro equipo.¿Qué estamos buscando?Estamos buscando talento para ocupar el puesto de Encargado de sucursal/VentasRequisitos clave:MS OfficeAdministración de personalSistemas de administraciónPEPSRealización de inventarios cíclicos5'SLogística; RepartoManejo de Mobile Device¿Qué actividades realizarás?Supervisión, administración y motivación del personal a cargo buscando el logro de las metas. ? Registro de entradas y salidas de material en el sistema administrativo. ? Revisar existencias de material ? Logística de rutas de entrega ? Control del almacén ? Control del reparto de materiales ? Control de inventarios ? Realizar inventarios cíclicos de materiales ? Control y seguimiento a auditorias ? Atención a clientes y proveedores ? Apoyo en la selección del personal a su cargo Beneficios y prestaciones superiores de ley:Trabajar con nosotros de generará los siguientes beneficios:Fondo de ahorroCaja de ahorroHorario de lunes a viernesAdelanto de vacacionesBono puntualidad y asistenciaBono mensual por desempeño y objetivos",Logística - Transporte - Distribución - Almacén,Almacén - Inventario,Técnico
https://www.occ.com.mx//empleo/oferta/17650190-generalista-de-recursos-humanos/?ai=false&ais=&origin=unknown&page=33&rank=7&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D33%237&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=36075e22-5003-4912-8f64-bd7690b86297&widgetCompany=false&geolocation=false,,,Empresa importante en el ramo de alimentosSolicita Generalista de Recursos HumanosRequisitos:Experiencia mínima de 1 años en Recursos HumanosExperiencia en Reclutamiento y Selección de PersonalElaboración de pre nominaOrganización de eventosEstudios profesionales concluidosCon facilidad de palabra y acostumbrado a trabajar bajo objetivos y organizadamente y con habilidades de liderazgoOfrecemosSueldo competitivoPrestaciones de leySeguro de vidaSGMM30 dias de AguinaldoFondo de AhorroVales de despensaAprendizaje constanteContratación directa (100% nómina),Recursos humanos,Reclutamiento y selección de personal,Universitario titulado
